query_id,run_name,nDCG@10,nDCG@20,Recall@10,Recall@20,Recall@100
53,bm25_all_text,0.029345542558177208,0.029345542558177208,0.125,0.125,0.625
54,bm25_all_text,0.4309590732431142,0.4876959747076123,0.16666666666666666,0.3333333333333333,0.7142857142857143
55,bm25_all_text,0.5326613549552065,0.501471295436755,0.3076923076923077,0.3076923076923077,0.46153846153846156
56,bm25_all_text,0.656157500675295,0.5834804168244255,0.14285714285714285,0.23809523809523808,0.6666666666666666
57,bm25_all_text,0.17303353164693802,0.15665728180524705,0.10714285714285714,0.17857142857142858,0.42857142857142855
58,bm25_all_text,0.6559085004055243,0.5529554595229678,0.1111111111111111,0.2222222222222222,0.6419753086419753
59,bm25_all_text,0.6234949700500583,0.46329562016122694,0.06206896551724138,0.09655172413793103,0.296551724137931
60,bm25_all_text,1.0,0.833132059601649,0.13157894736842105,0.21052631578947367,0.47368421052631576
61,bm25_all_text,0.06837222244264786,0.04412519990612501,0.03125,0.03125,0.234375
62,bm25_all_text,0.31752565496586876,0.2822427143920723,0.06611570247933884,0.09090909090909091,0.33884297520661155
63,bm25_all_text,0.2616110197445732,0.2616110197445732,0.2857142857142857,0.2857142857142857,0.7142857142857143
64,bm25_all_text,0.1333606151193091,0.14033352528375112,0.037037037037037035,0.08641975308641975,0.3333333333333333
65,bm25_all_text,0.027686935220914293,0.02511801694501569,0.07142857142857142,0.07142857142857142,0.14285714285714285
66,bm25_all_text,0.0,0.0,0.0,0.0,0.0
67,bm25_all_text,0.21967542360220696,0.20008710656028972,0.06060606060606061,0.13636363636363635,0.36363636363636365
68,bm25_all_text,0.5642791621024208,0.5327840711406123,0.11538461538461539,0.1794871794871795,0.5769230769230769
69,bm25_all_text,0.0,0.0,0.0,0.0,0.0
70,bm25_all_text,0.0,0.0,0.0,0.0,0.5
71,bm25_all_text,0.2781491965442198,0.2781491965442198,0.3333333333333333,0.3333333333333333,0.3333333333333333
72,bm25_all_text,0.305801310135566,0.3693195856156919,0.2222222222222222,0.3333333333333333,0.3333333333333333
73,bm25_all_text,0.03856679591869644,0.03723608658923272,0.09090909090909091,0.09090909090909091,0.18181818181818182
74,bm25_all_text,0.8318724637288825,0.8318724637288825,0.75,0.75,0.75
75,bm25_all_text,0.0,0.0,0.0,0.0,0.18518518518518517
1,bm25_eligibility_focus,0.16082507495339965,0.18086279624135385,0.03896103896103896,0.11688311688311688,0.35064935064935066
2,bm25_eligibility_focus,0.4104245294089187,0.41918265716520936,0.072,0.128,0.384
3,bm25_eligibility_focus,0.07307367417534505,0.07307367417534505,0.25,0.25,0.5
4,bm25_eligibility_focus,0.0,0.06902992022898428,0.0,0.08,0.4
5,bm25_eligibility_focus,0.6615677303655692,0.5807355994310882,0.10666666666666667,0.2,0.48
6,bm25_eligibility_focus,0.16358153634679057,0.18967006082241195,0.2222222222222222,0.3333333333333333,0.3333333333333333
7,bm25_eligibility_focus,0.10102734339329418,0.13290246747888362,0.09523809523809523,0.19047619047619047,0.47619047619047616
8,bm25_eligibility_focus,0.0,0.0,0.0,0.0,0.0
9,bm25_eligibility_focus,0.45111422419952013,0.4702359916538189,0.075,0.1375,0.5125
10,bm25_eligibility_focus,0.0,0.0,0.0,0.0,0.0
11,bm25_eligibility_focus,0.33225136343755873,0.363033754069083,0.18604651162790697,0.3023255813953488,0.3953488372093023
12,bm25_eligibility_focus,0.6405914129030107,0.5141518624446617,0.06521739130434782,0.10869565217391304,0.43478260869565216
13,bm25_eligibility_focus,0.09934243270741719,0.14201984704458,0.09523809523809523,0.16666666666666666,0.5238095238095238
14,bm25_eligibility_focus,0.1246140309399033,0.1785575538723042,0.05405405405405406,0.16216216216216217,0.32432432432432434
15,bm25_eligibility_focus,0.3881974179519485,0.35697056052466064,0.13333333333333333,0.2,0.43333333333333335
16,bm25_eligibility_focus,0.0,0.017878823648629225,0.0,0.047619047619047616,0.38095238095238093
17,bm25_eligibility_focus,0.3896281192930761,0.42880746060408464,0.03937007874015748,0.09448818897637795,0.2992125984251969
18,bm25_eligibility_focus,0.2435522702101235,0.19448743320335146,0.075,0.1,0.375
19,bm25_eligibility_focus,0.24151620856827088,0.2766583402449578,0.125,0.25,0.4166666666666667
20,bm25_eligibility_focus,0.0,0.0870655257136008,0.0,0.125,0.5625
21,bm25_eligibility_focus,0.0,0.0,0.0,0.0,0.0
22,bm25_eligibility_focus,0.2917696088499372,0.39035216807342277,0.2777777777777778,0.4444444444444444,0.6111111111111112
23,bm25_eligibility_focus,0.2889826632880903,0.2360417049428136,0.08421052631578947,0.10526315789473684,0.4
24,bm25_eligibility_focus,0.7748015725678192,0.7147035242775522,0.09782608695652174,0.18478260869565216,0.5978260869565217
25,bm25_eligibility_focus,0.424926013816671,0.40100480167255287,0.09302325581395349,0.20930232558139536,0.5348837209302325
26,bm25_eligibility_focus,0.5420384024107363,0.6402997986719692,0.5555555555555556,0.6666666666666666,0.7777777777777778
27,bm25_eligibility_focus,0.2067991448055616,0.2351818726456087,0.053763440860215055,0.10752688172043011,0.34408602150537637
28,bm25_eligibility_focus,0.0,0.0,0.0,0.0,0.2537313432835821
29,bm25_eligibility_focus,0.0241781676919631,0.07069399260483278,0.01694915254237288,0.06779661016949153,0.3728813559322034
30,bm25_eligibility_focus,0.32790854537423925,0.3447101002181961,0.20689655172413793,0.27586206896551724,0.6206896551724138
31,bm25_eligibility_focus,0.08834125805595071,0.12030697012218179,0.1111111111111111,0.2222222222222222,0.5
32,bm25_eligibility_focus,0.08703245752405495,0.08703245752405495,0.2,0.2,0.4
