rho,tau,mu,kap,n,n_accept,accept_rate,abstain_rate,tp_any,fp_any,fn_any,tn_any,precision_any,recall_any,f1_any,tp_strict,fp_strict,fn_strict,precision_strict,recall_strict,f1_strict,n_generic,generic_accepted,generic_abstain_rate
2.0,0.2,0.0,999,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.2,1.0,1,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.2,1.0,2,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.2,1.0,3,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.2,1.0,5,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.2,1.0,999,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.25,-7.0,1,150,32,0.21333333333333335,0.7866666666666666,5,17,16,62,0.22727272727272727,0.23809523809523808,0.23255813953488372,3,19,6,0.13636363636363635,0.3333333333333333,0.1935483870967742,22,0,1.0
2.0,0.25,-7.0,2,150,33,0.22,0.78,5,18,16,61,0.21739130434782608,0.23809523809523808,0.22727272727272724,3,20,6,0.13043478260869565,0.3333333333333333,0.18750000000000003,22,0,1.0
2.0,0.25,-7.0,3,150,33,0.22,0.78,5,18,16,61,0.21739130434782608,0.23809523809523808,0.22727272727272724,3,20,6,0.13043478260869565,0.3333333333333333,0.18750000000000003,22,0,1.0
2.0,0.25,-7.0,5,150,33,0.22,0.78,5,18,16,61,0.21739130434782608,0.23809523809523808,0.22727272727272724,3,20,6,0.13043478260869565,0.3333333333333333,0.18750000000000003,22,0,1.0
2.0,0.25,-7.0,999,150,33,0.22,0.78,5,18,16,61,0.21739130434782608,0.23809523809523808,0.22727272727272724,3,20,6,0.13043478260869565,0.3333333333333333,0.18750000000000003,22,0,1.0
2.0,0.25,-6.0,1,150,29,0.19333333333333333,0.8066666666666666,4,15,17,64,0.21052631578947367,0.19047619047619047,0.2,2,17,7,0.10526315789473684,0.2222222222222222,0.14285714285714285,22,0,1.0
2.0,0.25,-6.0,2,150,29,0.19333333333333333,0.8066666666666666,4,15,17,64,0.21052631578947367,0.19047619047619047,0.2,2,17,7,0.10526315789473684,0.2222222222222222,0.14285714285714285,22,0,1.0
2.0,0.25,-6.0,3,150,29,0.19333333333333333,0.8066666666666666,4,15,17,64,0.21052631578947367,0.19047619047619047,0.2,2,17,7,0.10526315789473684,0.2222222222222222,0.14285714285714285,22,0,1.0
2.0,0.25,-6.0,5,150,29,0.19333333333333333,0.8066666666666666,4,15,17,64,0.21052631578947367,0.19047619047619047,0.2,2,17,7,0.10526315789473684,0.2222222222222222,0.14285714285714285,22,0,1.0
2.0,0.25,-6.0,999,150,29,0.19333333333333333,0.8066666666666666,4,15,17,64,0.21052631578947367,0.19047619047619047,0.2,2,17,7,0.10526315789473684,0.2222222222222222,0.14285714285714285,22,0,1.0
2.0,0.25,-5.0,1,150,25,0.16666666666666666,0.8333333333333334,4,13,17,66,0.23529411764705882,0.19047619047619047,0.21052631578947367,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
2.0,0.25,-5.0,2,150,25,0.16666666666666666,0.8333333333333334,4,13,17,66,0.23529411764705882,0.19047619047619047,0.21052631578947367,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
2.0,0.25,-5.0,3,150,25,0.16666666666666666,0.8333333333333334,4,13,17,66,0.23529411764705882,0.19047619047619047,0.21052631578947367,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
2.0,0.25,-5.0,5,150,25,0.16666666666666666,0.8333333333333334,4,13,17,66,0.23529411764705882,0.19047619047619047,0.21052631578947367,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
2.0,0.25,-5.0,999,150,25,0.16666666666666666,0.8333333333333334,4,13,17,66,0.23529411764705882,0.19047619047619047,0.21052631578947367,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
2.0,0.25,-4.5,1,150,16,0.10666666666666667,0.8933333333333333,3,9,18,70,0.25,0.14285714285714285,0.18181818181818182,1,11,8,0.08333333333333333,0.1111111111111111,0.09523809523809525,22,0,1.0
2.0,0.25,-4.5,2,150,16,0.10666666666666667,0.8933333333333333,3,9,18,70,0.25,0.14285714285714285,0.18181818181818182,1,11,8,0.08333333333333333,0.1111111111111111,0.09523809523809525,22,0,1.0
2.0,0.25,-4.5,3,150,16,0.10666666666666667,0.8933333333333333,3,9,18,70,0.25,0.14285714285714285,0.18181818181818182,1,11,8,0.08333333333333333,0.1111111111111111,0.09523809523809525,22,0,1.0
2.0,0.25,-4.5,5,150,16,0.10666666666666667,0.8933333333333333,3,9,18,70,0.25,0.14285714285714285,0.18181818181818182,1,11,8,0.08333333333333333,0.1111111111111111,0.09523809523809525,22,0,1.0
2.0,0.25,-4.5,999,150,16,0.10666666666666667,0.8933333333333333,3,9,18,70,0.25,0.14285714285714285,0.18181818181818182,1,11,8,0.08333333333333333,0.1111111111111111,0.09523809523809525,22,0,1.0
2.0,0.25,-4.0,1,150,11,0.07333333333333333,0.9266666666666666,3,6,18,73,0.3333333333333333,0.14285714285714285,0.2,1,8,8,0.1111111111111111,0.1111111111111111,0.1111111111111111,22,0,1.0
2.0,0.25,-4.0,2,150,11,0.07333333333333333,0.9266666666666666,3,6,18,73,0.3333333333333333,0.14285714285714285,0.2,1,8,8,0.1111111111111111,0.1111111111111111,0.1111111111111111,22,0,1.0
2.0,0.25,-4.0,3,150,11,0.07333333333333333,0.9266666666666666,3,6,18,73,0.3333333333333333,0.14285714285714285,0.2,1,8,8,0.1111111111111111,0.1111111111111111,0.1111111111111111,22,0,1.0
2.0,0.25,-4.0,5,150,11,0.07333333333333333,0.9266666666666666,3,6,18,73,0.3333333333333333,0.14285714285714285,0.2,1,8,8,0.1111111111111111,0.1111111111111111,0.1111111111111111,22,0,1.0
2.0,0.25,-4.0,999,150,11,0.07333333333333333,0.9266666666666666,3,6,18,73,0.3333333333333333,0.14285714285714285,0.2,1,8,8,0.1111111111111111,0.1111111111111111,0.1111111111111111,22,0,1.0
2.0,0.25,-3.0,1,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.25,-3.0,2,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.25,-3.0,3,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.25,-3.0,5,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.25,-3.0,999,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.25,-2.0,1,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.25,-2.0,2,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.25,-2.0,3,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.25,-2.0,5,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.25,-2.0,999,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.25,0.0,1,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.25,0.0,2,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.25,0.0,3,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.25,0.0,5,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.25,0.0,999,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.25,1.0,1,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.25,1.0,2,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.25,1.0,3,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.25,1.0,5,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.25,1.0,999,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.28,-7.0,1,150,32,0.21333333333333335,0.7866666666666666,5,17,16,62,0.22727272727272727,0.23809523809523808,0.23255813953488372,3,19,6,0.13636363636363635,0.3333333333333333,0.1935483870967742,22,0,1.0
2.0,0.28,-7.0,2,150,33,0.22,0.78,5,18,16,61,0.21739130434782608,0.23809523809523808,0.22727272727272724,3,20,6,0.13043478260869565,0.3333333333333333,0.18750000000000003,22,0,1.0
2.0,0.28,-7.0,3,150,33,0.22,0.78,5,18,16,61,0.21739130434782608,0.23809523809523808,0.22727272727272724,3,20,6,0.13043478260869565,0.3333333333333333,0.18750000000000003,22,0,1.0
2.0,0.28,-7.0,5,150,33,0.22,0.78,5,18,16,61,0.21739130434782608,0.23809523809523808,0.22727272727272724,3,20,6,0.13043478260869565,0.3333333333333333,0.18750000000000003,22,0,1.0
2.0,0.28,-7.0,999,150,33,0.22,0.78,5,18,16,61,0.21739130434782608,0.23809523809523808,0.22727272727272724,3,20,6,0.13043478260869565,0.3333333333333333,0.18750000000000003,22,0,1.0
2.0,0.28,-6.0,1,150,29,0.19333333333333333,0.8066666666666666,4,15,17,64,0.21052631578947367,0.19047619047619047,0.2,2,17,7,0.10526315789473684,0.2222222222222222,0.14285714285714285,22,0,1.0
2.0,0.28,-6.0,2,150,29,0.19333333333333333,0.8066666666666666,4,15,17,64,0.21052631578947367,0.19047619047619047,0.2,2,17,7,0.10526315789473684,0.2222222222222222,0.14285714285714285,22,0,1.0
2.0,0.28,-6.0,3,150,29,0.19333333333333333,0.8066666666666666,4,15,17,64,0.21052631578947367,0.19047619047619047,0.2,2,17,7,0.10526315789473684,0.2222222222222222,0.14285714285714285,22,0,1.0
2.0,0.28,-6.0,5,150,29,0.19333333333333333,0.8066666666666666,4,15,17,64,0.21052631578947367,0.19047619047619047,0.2,2,17,7,0.10526315789473684,0.2222222222222222,0.14285714285714285,22,0,1.0
2.0,0.28,-6.0,999,150,29,0.19333333333333333,0.8066666666666666,4,15,17,64,0.21052631578947367,0.19047619047619047,0.2,2,17,7,0.10526315789473684,0.2222222222222222,0.14285714285714285,22,0,1.0
2.0,0.28,-5.0,1,150,25,0.16666666666666666,0.8333333333333334,4,13,17,66,0.23529411764705882,0.19047619047619047,0.21052631578947367,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
2.0,0.28,-5.0,2,150,25,0.16666666666666666,0.8333333333333334,4,13,17,66,0.23529411764705882,0.19047619047619047,0.21052631578947367,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
2.0,0.28,-5.0,3,150,25,0.16666666666666666,0.8333333333333334,4,13,17,66,0.23529411764705882,0.19047619047619047,0.21052631578947367,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
2.0,0.28,-5.0,5,150,25,0.16666666666666666,0.8333333333333334,4,13,17,66,0.23529411764705882,0.19047619047619047,0.21052631578947367,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
2.0,0.28,-5.0,999,150,25,0.16666666666666666,0.8333333333333334,4,13,17,66,0.23529411764705882,0.19047619047619047,0.21052631578947367,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
2.0,0.28,-4.5,1,150,16,0.10666666666666667,0.8933333333333333,3,9,18,70,0.25,0.14285714285714285,0.18181818181818182,1,11,8,0.08333333333333333,0.1111111111111111,0.09523809523809525,22,0,1.0
2.0,0.28,-4.5,2,150,16,0.10666666666666667,0.8933333333333333,3,9,18,70,0.25,0.14285714285714285,0.18181818181818182,1,11,8,0.08333333333333333,0.1111111111111111,0.09523809523809525,22,0,1.0
2.0,0.28,-4.5,3,150,16,0.10666666666666667,0.8933333333333333,3,9,18,70,0.25,0.14285714285714285,0.18181818181818182,1,11,8,0.08333333333333333,0.1111111111111111,0.09523809523809525,22,0,1.0
2.0,0.28,-4.5,5,150,16,0.10666666666666667,0.8933333333333333,3,9,18,70,0.25,0.14285714285714285,0.18181818181818182,1,11,8,0.08333333333333333,0.1111111111111111,0.09523809523809525,22,0,1.0
2.0,0.28,-4.5,999,150,16,0.10666666666666667,0.8933333333333333,3,9,18,70,0.25,0.14285714285714285,0.18181818181818182,1,11,8,0.08333333333333333,0.1111111111111111,0.09523809523809525,22,0,1.0
2.0,0.28,-4.0,1,150,11,0.07333333333333333,0.9266666666666666,3,6,18,73,0.3333333333333333,0.14285714285714285,0.2,1,8,8,0.1111111111111111,0.1111111111111111,0.1111111111111111,22,0,1.0
2.0,0.28,-4.0,2,150,11,0.07333333333333333,0.9266666666666666,3,6,18,73,0.3333333333333333,0.14285714285714285,0.2,1,8,8,0.1111111111111111,0.1111111111111111,0.1111111111111111,22,0,1.0
2.0,0.28,-4.0,3,150,11,0.07333333333333333,0.9266666666666666,3,6,18,73,0.3333333333333333,0.14285714285714285,0.2,1,8,8,0.1111111111111111,0.1111111111111111,0.1111111111111111,22,0,1.0
2.0,0.28,-4.0,5,150,11,0.07333333333333333,0.9266666666666666,3,6,18,73,0.3333333333333333,0.14285714285714285,0.2,1,8,8,0.1111111111111111,0.1111111111111111,0.1111111111111111,22,0,1.0
2.0,0.28,-4.0,999,150,11,0.07333333333333333,0.9266666666666666,3,6,18,73,0.3333333333333333,0.14285714285714285,0.2,1,8,8,0.1111111111111111,0.1111111111111111,0.1111111111111111,22,0,1.0
2.0,0.28,-3.0,1,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.28,-3.0,2,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.28,-3.0,3,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.28,-3.0,5,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.28,-3.0,999,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.28,-2.0,1,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.28,-2.0,2,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.28,-2.0,3,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.28,-2.0,5,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.28,-2.0,999,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.28,0.0,1,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.28,0.0,2,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.28,0.0,3,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.28,0.0,5,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.28,0.0,999,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.28,1.0,1,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.28,1.0,2,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.28,1.0,3,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.28,1.0,5,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.28,1.0,999,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.32,-7.0,1,150,32,0.21333333333333335,0.7866666666666666,5,17,16,62,0.22727272727272727,0.23809523809523808,0.23255813953488372,3,19,6,0.13636363636363635,0.3333333333333333,0.1935483870967742,22,0,1.0
2.0,0.32,-7.0,2,150,33,0.22,0.78,5,18,16,61,0.21739130434782608,0.23809523809523808,0.22727272727272724,3,20,6,0.13043478260869565,0.3333333333333333,0.18750000000000003,22,0,1.0
2.0,0.32,-7.0,3,150,33,0.22,0.78,5,18,16,61,0.21739130434782608,0.23809523809523808,0.22727272727272724,3,20,6,0.13043478260869565,0.3333333333333333,0.18750000000000003,22,0,1.0
2.0,0.32,-7.0,5,150,33,0.22,0.78,5,18,16,61,0.21739130434782608,0.23809523809523808,0.22727272727272724,3,20,6,0.13043478260869565,0.3333333333333333,0.18750000000000003,22,0,1.0
2.0,0.32,-7.0,999,150,33,0.22,0.78,5,18,16,61,0.21739130434782608,0.23809523809523808,0.22727272727272724,3,20,6,0.13043478260869565,0.3333333333333333,0.18750000000000003,22,0,1.0
2.0,0.32,-6.0,1,150,29,0.19333333333333333,0.8066666666666666,4,15,17,64,0.21052631578947367,0.19047619047619047,0.2,2,17,7,0.10526315789473684,0.2222222222222222,0.14285714285714285,22,0,1.0
2.0,0.32,-6.0,2,150,29,0.19333333333333333,0.8066666666666666,4,15,17,64,0.21052631578947367,0.19047619047619047,0.2,2,17,7,0.10526315789473684,0.2222222222222222,0.14285714285714285,22,0,1.0
2.0,0.32,-6.0,3,150,29,0.19333333333333333,0.8066666666666666,4,15,17,64,0.21052631578947367,0.19047619047619047,0.2,2,17,7,0.10526315789473684,0.2222222222222222,0.14285714285714285,22,0,1.0
2.0,0.32,-6.0,5,150,29,0.19333333333333333,0.8066666666666666,4,15,17,64,0.21052631578947367,0.19047619047619047,0.2,2,17,7,0.10526315789473684,0.2222222222222222,0.14285714285714285,22,0,1.0
2.0,0.32,-6.0,999,150,29,0.19333333333333333,0.8066666666666666,4,15,17,64,0.21052631578947367,0.19047619047619047,0.2,2,17,7,0.10526315789473684,0.2222222222222222,0.14285714285714285,22,0,1.0
2.0,0.32,-5.0,1,150,25,0.16666666666666666,0.8333333333333334,4,13,17,66,0.23529411764705882,0.19047619047619047,0.21052631578947367,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
2.0,0.32,-5.0,2,150,25,0.16666666666666666,0.8333333333333334,4,13,17,66,0.23529411764705882,0.19047619047619047,0.21052631578947367,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
2.0,0.32,-5.0,3,150,25,0.16666666666666666,0.8333333333333334,4,13,17,66,0.23529411764705882,0.19047619047619047,0.21052631578947367,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
2.0,0.32,-5.0,5,150,25,0.16666666666666666,0.8333333333333334,4,13,17,66,0.23529411764705882,0.19047619047619047,0.21052631578947367,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
2.0,0.32,-5.0,999,150,25,0.16666666666666666,0.8333333333333334,4,13,17,66,0.23529411764705882,0.19047619047619047,0.21052631578947367,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
2.0,0.32,-4.5,1,150,16,0.10666666666666667,0.8933333333333333,3,9,18,70,0.25,0.14285714285714285,0.18181818181818182,1,11,8,0.08333333333333333,0.1111111111111111,0.09523809523809525,22,0,1.0
2.0,0.32,-4.5,2,150,16,0.10666666666666667,0.8933333333333333,3,9,18,70,0.25,0.14285714285714285,0.18181818181818182,1,11,8,0.08333333333333333,0.1111111111111111,0.09523809523809525,22,0,1.0
2.0,0.32,-4.5,3,150,16,0.10666666666666667,0.8933333333333333,3,9,18,70,0.25,0.14285714285714285,0.18181818181818182,1,11,8,0.08333333333333333,0.1111111111111111,0.09523809523809525,22,0,1.0
2.0,0.32,-4.5,5,150,16,0.10666666666666667,0.8933333333333333,3,9,18,70,0.25,0.14285714285714285,0.18181818181818182,1,11,8,0.08333333333333333,0.1111111111111111,0.09523809523809525,22,0,1.0
2.0,0.32,-4.5,999,150,16,0.10666666666666667,0.8933333333333333,3,9,18,70,0.25,0.14285714285714285,0.18181818181818182,1,11,8,0.08333333333333333,0.1111111111111111,0.09523809523809525,22,0,1.0
2.0,0.32,-4.0,1,150,11,0.07333333333333333,0.9266666666666666,3,6,18,73,0.3333333333333333,0.14285714285714285,0.2,1,8,8,0.1111111111111111,0.1111111111111111,0.1111111111111111,22,0,1.0
2.0,0.32,-4.0,2,150,11,0.07333333333333333,0.9266666666666666,3,6,18,73,0.3333333333333333,0.14285714285714285,0.2,1,8,8,0.1111111111111111,0.1111111111111111,0.1111111111111111,22,0,1.0
2.0,0.32,-4.0,3,150,11,0.07333333333333333,0.9266666666666666,3,6,18,73,0.3333333333333333,0.14285714285714285,0.2,1,8,8,0.1111111111111111,0.1111111111111111,0.1111111111111111,22,0,1.0
2.0,0.32,-4.0,5,150,11,0.07333333333333333,0.9266666666666666,3,6,18,73,0.3333333333333333,0.14285714285714285,0.2,1,8,8,0.1111111111111111,0.1111111111111111,0.1111111111111111,22,0,1.0
2.0,0.32,-4.0,999,150,11,0.07333333333333333,0.9266666666666666,3,6,18,73,0.3333333333333333,0.14285714285714285,0.2,1,8,8,0.1111111111111111,0.1111111111111111,0.1111111111111111,22,0,1.0
2.0,0.32,-3.0,1,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.32,-3.0,2,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.32,-3.0,3,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.32,-3.0,5,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.32,-3.0,999,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.32,-2.0,1,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.32,-2.0,2,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.32,-2.0,3,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.32,-2.0,5,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.32,-2.0,999,150,6,0.04,0.96,1,3,20,76,0.25,0.047619047619047616,0.08,1,3,8,0.25,0.1111111111111111,0.15384615384615383,22,0,1.0
2.0,0.32,0.0,1,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.32,0.0,2,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.32,0.0,3,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.32,0.0,5,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.32,0.0,999,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.32,1.0,1,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.32,1.0,2,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.32,1.0,3,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.32,1.0,5,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.32,1.0,999,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
2.0,0.4,-7.0,1,150,30,0.2,0.8,5,16,16,63,0.23809523809523808,0.23809523809523808,0.23809523809523808,3,18,6,0.14285714285714285,0.3333333333333333,0.2,22,0,1.0
2.0,0.4,-7.0,2,150,31,0.20666666666666667,0.7933333333333333,5,17,16,62,0.22727272727272727,0.23809523809523808,0.23255813953488372,3,19,6,0.13636363636363635,0.3333333333333333,0.1935483870967742,22,0,1.0
2.0,0.4,-7.0,3,150,31,0.20666666666666667,0.7933333333333333,5,17,16,62,0.22727272727272727,0.23809523809523808,0.23255813953488372,3,19,6,0.13636363636363635,0.3333333333333333,0.1935483870967742,22,0,1.0
2.0,0.4,-7.0,5,150,31,0.20666666666666667,0.7933333333333333,5,17,16,62,0.22727272727272727,0.23809523809523808,0.23255813953488372,3,19,6,0.13636363636363635,0.3333333333333333,0.1935483870967742,22,0,1.0
